ts,event,symbol,side,volume,price,sl,tp,retcode,comment,atr,dist_up,dist_low,near_thr,adx_h1,confidence,ticket,extra
2025-08-13T21:06:46.447208,session_start,,,,,,,,,,,,,,,,baseline=2902.73
