ts,event,symbol,side,volume,price,sl,tp,retcode,comment,atr,dist_up,dist_low,near_thr,adx_h1,confidence,ticket,extra
2025-08-13T20:05:40.167136,session_start,,,,,,,,,,,,,,,,baseline=2949.53
