ts,event,symbol,side,volume,price,sl,tp,retcode,comment,atr,dist_up,dist_low,near_thr,adx_h1,confidence,ticket,extra
2025-08-13T20:50:26.906524,session_start,,,,,,,,,,,,,,,,baseline=2949.53
2025-08-13T20:50:26.947727,signal,USDJPY,SELL,,,,,,,0.025000000000005684,0.10699999999999932,0.02800000000002001,0.008750000000001989,28.109475667621435,0.7000000000000001,,
2025-08-13T20:50:27.149818,order,USDJPY,SELL,0.86,147.342,147.382,147.262,10009,Request executed,,,,,,,4339578411,
2025-08-13T20:50:42.275853,signal,EURUSD,BUY,,,,,,,0.00014299999999995984,0.00014999999999987246,0.0007600000000000939,5.004999999998594e-05,31.776148546929736,0.7000000000000001,,
2025-08-13T20:50:42.468327,order,EURUSD,BUY,1.02,1.17061,1.17038,1.17107,10009,Request executed,,,,,,,4339578650,
